name, len, rsq, spearman, slope, intercept
CHG_jobs/omegacsd_YAYDEH ,92,0.150733923571,0.33611016927,0.00685800442931,-17.1063483559
CHG_jobs/omegacsd_YIHJAA ,250,0.0628078173518,0.264456300852,0.00963997330877,96.6122320278
CHG_jobs/omegapdb_1g4s ,248,1.00872751391e-05,-0.0522452877987,-0.000161332375264,-66.4024193744
CHG_jobs/omegapdb_1gj6 ,108,0.816514937704,-0.753142081403,-0.318986681877,889.663125877
CHG_jobs/omegapdb_1n2b ,69,0.019591473791,-0.116660577274,-0.0116495438745,-237.112814625
CHG_jobs/omegapdb_1nnk ,250,0.00845698514154,-0.11610626687,-0.00580618630176,-179.982703283
CHG_jobs/omegapdb_1o2q ,249,0.00598468771957,-0.114396857519,-0.00393233522123,14.1084149074
CHG_jobs/omegapdb_1o37 ,250,0.112740182443,-0.288411820714,-0.0459317510265,304.499538441
CHG_jobs/omegapdb_1o3l ,250,0.00321023075247,-0.124996039933,-0.00701458658779,-41.9395666882
CHG_jobs/omegapdb_1o3m ,180,0.0332375137757,-0.413822478632,-0.0364087991019,-73.5544298419
CHG_jobs/omegapdb_1pa9 ,153,0.135978951034,-0.489611381232,-0.00495895931797,-176.855895797
CHG_jobs/omegapdb_1r4p ,250,0.00242524119282,-0.00334666495165,-0.0130152163551,-54.7384853198
CHG_jobs/omegapdb_1rf6 ,250,0.110992574571,0.373534439988,0.00893538440119,-139.890674064
CHG_jobs/omegapdb_1w4l ,250,0.00021122326708,0.00212931406903,0.00101572199625,-9.54169517269
CHG_jobs/omegapdb_2aj8 ,132,0.020389858075,0.0951543620154,0.00274472343872,123.272118845
CHG_jobs/omegapdb_2fm0 ,250,0.0141668910532,0.126328421255,0.00208070020585,-456.78148427
CHG_jobs/omegapdb_2j47 ,250,0.0678545919767,0.234005280084,0.00730124584603,-41.0820686801
Neutral_jobs/astex_1g9v ,250,0.00524141884879,-0.157616473864,-0.00110238984823,-159.5273781
Neutral_jobs/astex_1gkc ,250,0.133746029654,0.388452551241,0.010534077387,-199.304861347
Neutral_jobs/astex_1hp0 ,35,0.047962349872,-0.22324929972,-0.00718939905568,-105.780795335
Neutral_jobs/astex_1hq2 ,12,0.00194575443473,0.115790186461,0.00139789763326,-38.3459047412
Neutral_jobs/astex_1hvy ,250,0.00898308217021,0.120278020448,0.00269379411456,-218.440639985
Neutral_jobs/astex_1hwi ,250,0.00374692588776,0.0117855325685,0.00107074450485,-181.897295816
Neutral_jobs/astex_1jje ,250,0.0610102859326,0.158916718667,0.00450289313031,-218.039312418
Neutral_jobs/astex_1jla ,250,0.000929461329518,-0.0102629501777,-0.000665182874833,-91.7052742526
Neutral_jobs/astex_1k3u ,250,0.089698617453,0.269350409322,0.00947798122391,-201.722010887
Neutral_jobs/astex_1ke5 ,250,0.543687146163,0.513166817838,0.0193821550142,-114.164322331
Neutral_jobs/astex_1kzk ,250,0.0359444342931,0.118536168579,0.00593321166345,-194.53856654
Neutral_jobs/astex_1l2s ,250,0.139532120164,0.512526767644,0.0166263075085,-160.399988353
Neutral_jobs/astex_1lrh ,129,0.207283682523,0.413864189828,0.00824090579324,-60.007285303
Neutral_jobs/astex_1m2z ,108,0.008469310501,-0.0316861489802,0.00825592342869,-287.546777536
Neutral_jobs/astex_1meh ,250,0.0227096708962,0.109722459559,0.00211685758975,-247.889455682
Neutral_jobs/astex_1n2j ,89,0.00234559866365,-0.133768019102,-0.00250858431297,-194.565606176
Neutral_jobs/astex_1n2v ,94,0.0151913011881,0.123970707417,0.00165434565307,-32.0318735507
Neutral_jobs/astex_1n46 ,106,0.0578071323294,0.412721364335,0.00277523837715,-111.089552443
Neutral_jobs/astex_1nav ,250,0.0092297188754,0.121499159987,0.00165168562099,-159.01867822
Neutral_jobs/astex_1of1 ,36,0.004047934009,-0.158697471208,-0.00122296460566,-146.411985243
Neutral_jobs/astex_1opk ,250,0.316822417645,0.620932294136,0.063888724347,-120.020528348
Neutral_jobs/astex_1p62 ,33,0.255985939169,-0.506602046187,-0.0196761373827,-222.215592485
Neutral_jobs/astex_1q41 ,1,0.0,nan,nan,nan
Neutral_jobs/astex_1q4g ,144,0.0151818704628,-0.0157926201301,-0.00233441774481,-54.287518326
Neutral_jobs/astex_1r55 ,250,0.119371375386,0.341081553305,0.0133838313653,-251.81379056
Neutral_jobs/astex_1r58 ,250,5.77036592181e-06,0.0342533546303,3.94571894691e-05,-109.635360712
Neutral_jobs/astex_1r9o ,250,0.00262646427851,0.0439966284196,0.00213607372271,-103.604337102
Neutral_jobs/astex_1sg0 ,16,0.130824660327,0.211920587174,9.3374762935,-5809.73642165
Neutral_jobs/astex_1sq5 ,250,0.0218649257754,0.151884030144,0.00553714414173,-255.510520741
Neutral_jobs/astex_1t40 ,250,0.164204287311,0.356595085988,0.00728445407675,-284.417384659
Neutral_jobs/astex_1t9b ,249,0.0232359375632,-0.0117955693743,-0.00845728903749,-80.8997201579
Neutral_jobs/astex_1tow ,250,0.000372047521143,0.0687318028879,-0.000387364941595,-39.2931550459
Neutral_jobs/astex_1tz8 ,250,0.0500683060765,0.0352060510454,0.00158478807962,-62.9629561146
Neutral_jobs/astex_1u1c ,250,0.00024503305408,0.0254857246649,0.000711989110199,-146.457230722
Neutral_jobs/astex_1u4d ,1,0.0,nan,nan,nan
Neutral_jobs/astex_1uml ,250,0.00816828422339,0.108158018528,0.0022451978336,-55.5181943126
Neutral_jobs/astex_1unl ,250,0.0164197519166,0.186099745596,0.00265421256716,8.28597976752
Neutral_jobs/astex_1v0p ,250,0.327353046379,0.552452359238,0.0118620874778,-109.039538818
Neutral_jobs/astex_1v48 ,250,0.001315389089,0.0726578164754,0.00109518350871,-304.441267474
Neutral_jobs/astex_1v4s ,250,0.0222158290816,0.192980020732,0.00557795488291,-1.97781013755
Neutral_jobs/astex_1w1p ,1,0.0,nan,nan,nan
Neutral_jobs/astex_1w2g ,36,0.0514566379631,-0.33462033462,-0.00959497010439,-207.418327084
Neutral_jobs/astex_1xm6 ,250,0.0237249101193,-0.213093073489,-0.00225386967135,-149.797267733
Neutral_jobs/astex_1xoq ,250,0.0213578203336,-0.130936494984,-0.00305608828921,-141.757750411
Neutral_jobs/astex_1xoz ,12,0.117824336099,-0.181818181818,0.00140909059742,-69.1114091795
Neutral_jobs/astex_1yqy ,250,0.239573458784,0.455240907261,0.0141057114166,-252.063611973
Neutral_jobs/astex_1yvf ,250,0.21825484283,-0.446606441703,-0.00769335179869,-56.535360201
Neutral_jobs/astex_1z95 ,250,0.0880635096399,0.326290404646,0.00376655900315,-313.177576879
Neutral_jobs/astex_2br1 ,250,0.0657445854678,0.182158376483,0.00325562248204,-68.063399479
Neutral_jobs/astex_2bsm ,250,0.0313582464215,0.259208371334,0.00306939062651,-105.094023742
Neutral_jobs/omegacsd_ABHYTZ ,120,0.164425023625,0.283079177511,0.00747443486923,82.051939771
Neutral_jobs/omegacsd_ABIMAZ ,203,0.000571940698938,-0.0478777989307,0.00017519594434,-29.9732375267
Neutral_jobs/omegacsd_ABSBPP ,250,0.0110204019116,-0.11972972864,-0.000741451536983,-22.1639776362
Neutral_jobs/omegacsd_ABVPRO ,190,0.0282718430768,-0.255169560174,-0.00813538266118,10.1070188992
Neutral_jobs/omegacsd_ABZNPS ,250,0.0197785870309,0.0807450184294,0.00828202831193,-59.7460048617
Neutral_jobs/omegacsd_ACENHT ,250,0.0360091128289,0.130896249736,0.00499813889361,-14.629966971
Neutral_jobs/omegacsd_ACPIXZ ,250,0.0554627932553,0.0638514509206,0.00665972773188,-39.4293875874
Neutral_jobs/omegacsd_ACTHBZ ,250,0.354007596049,0.670745196706,0.00445813197601,-61.6950671192
Neutral_jobs/omegacsd_ADPRTR ,250,0.0427011895995,0.242487975808,0.0119824808353,22.5906365552
Neutral_jobs/omegacsd_AMOCMS10 ,124,0.00708035427979,-0.0252966168371,-0.0020809197199,-84.5014431057
Neutral_jobs/omegacsd_AMPDAM ,250,0.114042746961,0.254618006378,0.00683168210678,44.63626342
Neutral_jobs/omegacsd_ANOPPS ,54,0.00272199786166,-0.032742519535,-0.00126620307598,98.0354677299
Neutral_jobs/omegacsd_ANTZOA ,234,0.0548436572155,0.776091033166,0.0033703826331,77.9969794922
Neutral_jobs/omegacsd_ANTZOB ,250,0.0613377005925,0.167408342961,0.00244887619324,112.114060856
Neutral_jobs/omegacsd_AOPCHY ,250,0.000155053146217,0.168378056021,3.59817364724e-05,-141.437696626
Neutral_jobs/omegacsd_APRTAM ,250,0.0532997012297,0.260702923247,0.0137501599047,-35.7723301529
Neutral_jobs/omegacsd_AZLNPR ,250,0.016945815733,0.136723904084,0.00179241722353,-87.4483214947
Neutral_jobs/omegacsd_BAFREF ,250,0.000446156935169,0.262274377103,-0.00105478643139,76.0803317822
Neutral_jobs/omegacsd_BAFYOW ,250,0.021807060588,-0.14963073955,-0.00715035004476,-89.8819051685
Neutral_jobs/omegacsd_BAJZOB10 ,250,0.00307903582555,0.0720538023638,0.00257744709655,-187.241572957
Neutral_jobs/omegacsd_BATXID ,250,0.0123990920864,0.125516465156,0.00119719820803,76.7964813372
Neutral_jobs/omegacsd_BAXOZO ,180,0.964675340102,0.870100084993,0.0163122052451,-112.803181128
Neutral_jobs/omegacsd_BBSPRT10 ,62,0.0590863771217,0.145979703357,0.00371804703319,-77.7193639187
Neutral_jobs/omegacsd_BEDLUR ,250,0.0650687660761,-0.326609576462,-0.00363016441236,-84.7938429454
Neutral_jobs/omegacsd_BEHHOL10 ,250,0.00153594704797,0.0225039163834,0.000924510117733,-73.0499032868
Neutral_jobs/omegacsd_BEKDIE ,250,0.00445399106807,0.132026739126,0.000918178777525,-156.334928609
Neutral_jobs/omegacsd_BELWOE ,108,0.0299201548811,-0.307586045932,-0.00215275705773,-70.093281019
Neutral_jobs/omegacsd_BENPRL ,250,0.0341378301846,0.226907354084,0.00315917693507,-82.2981315841
Neutral_jobs/omegacsd_BESCEH ,250,0.00468784564723,-0.105701187808,-0.00138261611317,-29.1417790011
Neutral_jobs/omegacsd_BETFAH ,156,0.00458722080838,-0.288714769464,-0.0094985582205,4.95464068759
Neutral_jobs/omegacsd_BEWLIY10 ,90,0.247214061593,-0.734451464209,-0.0521101876509,74.4781853674
Neutral_jobs/omegacsd_BEWLOE10 ,90,0.879657052123,-0.746255840504,-0.156353319431,324.890638438
Neutral_jobs/omegacsd_BEXVOP ,250,0.0838262376216,-0.229335513466,-0.00590071707891,-59.4922244163
Neutral_jobs/omegacsd_BHMPET ,250,0.00194096225144,0.0543530080839,0.00153343387133,-126.558743558
Neutral_jobs/omegacsd_BIBHID ,75,0.127798853439,0.197268847795,0.00480309325869,-71.7557381475
Neutral_jobs/omegacsd_BIBSEK ,250,0.000989864626875,0.0587425831599,-0.000647119907954,-94.4127592095
Neutral_jobs/omegacsd_BSBTHP ,250,0.00025100055384,-0.0855377690276,-0.00201963085332,-83.5441315477
Neutral_jobs/omegacsd_BTHYDX ,250,0.0391476199166,0.0607397994988,0.00441429591431,-49.430350269
Neutral_jobs/omegacsd_BUDCUY ,250,0.00466568590909,-0.0721356372705,0.000186476646246,68.9992642634
Neutral_jobs/omegacsd_BUFXOP ,250,0.000116446101363,0.0771771708347,0.000203508975986,-47.6724860273
Neutral_jobs/omegacsd_BUHNIB ,250,0.249204082605,0.453164288644,0.00809474397652,45.3040887177
Neutral_jobs/omegacsd_BUNFUL ,20,0.0868386369021,-0.518796992481,-0.0192863181541,153.487755473
Neutral_jobs/omegacsd_BUTDID ,44,0.138475634661,0.267512332629,0.0025316182877,0.300788339
Neutral_jobs/omegacsd_BUVYIA ,250,0.000168801702192,-0.0256577594504,0.000411359692363,-138.200124794
Neutral_jobs/omegacsd_BUYZIE ,250,0.0525113782082,0.114327461239,0.0051606183473,-39.3061280596
Neutral_jobs/omegacsd_BZAPCX10 ,250,0.130772170371,0.387947187584,0.0146797704154,-8.15385546851
Neutral_jobs/omegacsd_BZAPUC20 ,250,0.00412312256739,-0.0383752773725,0.00227886459922,10.5362777612
Neutral_jobs/omegacsd_CABCUD ,250,0.0347465607001,-0.135423222772,-0.00763394007114,-81.0385061533
Neutral_jobs/omegacsd_CAFGIZ ,250,0.00830676323158,0.0505060337937,-0.00546241256535,-101.881928279
Neutral_jobs/omegacsd_CANPUC ,18,0.251680900662,0.692466460268,0.0403505922455,-180.001385314
Neutral_jobs/omegacsd_CARNID ,250,0.0155390647522,0.0800357279385,0.00216295112004,-4.83744697045
Neutral_jobs/omegacsd_CAVNUI ,250,0.0932941260262,0.230168334886,0.00971347359282,-104.792824394
Neutral_jobs/omegacsd_CBMHZP ,6,0.992305163198,0.942857142857,0.0582697744535,-173.961210986
Neutral_jobs/omegacsd_CBSTHP ,250,0.0121894731523,0.112389766236,0.0109754979134,-157.570162422
Neutral_jobs/omegacsd_CBZHYX ,250,0.0397112580701,-0.183122267435,-0.00674349526065,-50.9513701399
Neutral_jobs/omegacsd_CDBMPI10 ,1,0.0,nan,nan,nan
Neutral_jobs/omegacsd_CEJTIU ,250,0.00647405093744,0.0428466457729,0.00159437505807,-44.2267840733
Neutral_jobs/omegacsd_CEKNOV ,250,0.0371331874265,-0.122163607895,0.000661668902791,-38.8752184995
Neutral_jobs/omegacsd_CELDEC ,72,0.00218207915254,0.0384049523768,0.301482260003,-316.519066911
Neutral_jobs/omegacsd_CELXOG ,250,0.00461866818077,0.259859042568,0.00166775554432,-62.4718608605
Neutral_jobs/omegacsd_CENNIS ,166,0.000608839089268,0.106896393413,0.00119810984394,-22.1361766515
Neutral_jobs/omegacsd_CETZOQ ,250,0.0153044382926,0.0293092745758,0.00230601994426,-170.071581765
Neutral_jobs/omegacsd_CEVTUS ,64,0.53986032566,0.619322344322,0.0236285668137,-142.141479843
Neutral_jobs/omegacsd_CEWFUF ,250,0.0335292489499,0.134185954975,0.00710008278449,96.4744944843
Neutral_jobs/omegacsd_CFBPBI ,250,0.00675582351349,-0.0629843037489,-0.00128577162393,-84.5425219295
Neutral_jobs/omegacsd_CIBPEI ,250,0.00973352670322,0.0323056750935,-0.00118157478315,-60.3238572407
Neutral_jobs/omegacsd_CIBPOS ,108,0.185781194214,0.668654597767,0.0155367267301,-42.8464027373
Neutral_jobs/omegacsd_CIDSIR ,250,0.144183215474,0.478029756258,0.00525619722523,-25.7554616496
Neutral_jobs/omegacsd_CIHFAA ,250,0.162129567517,0.615942399078,0.00896215821855,-236.677970634
Neutral_jobs/omegacsd_CIHJAE ,250,0.00836530942462,-0.112115585849,-0.00234980462262,-109.425529697
Neutral_jobs/omegacsd_CIJFEG ,250,0.0730278956831,-0.205009783518,-0.00724407404538,-37.1026630413
Neutral_jobs/omegacsd_CIJVAS ,250,0.0998206188747,0.311606069525,0.0311652690936,-28.49277395
Neutral_jobs/omegacsd_CIPXEE ,250,0.00816361417846,0.0381372081624,0.000810920325773,-19.1070796976
Neutral_jobs/omegacsd_CIXFIY ,250,4.49679788925e-05,-0.0642945820916,-6.00359143234e-05,-4.6615249191
Neutral_jobs/omegacsd_CLPHAC ,250,0.0474600819848,-0.337693398284,-0.00350449707942,-55.6840752324
Neutral_jobs/omegacsd_CLPNXA ,250,0.104628568803,0.227062448999,0.00586004003437,-6.09889697409
Neutral_jobs/omegacsd_CLPSAM ,85,0.0534625059147,-0.0648824006519,0.00443637692311,-53.6773093916
Neutral_jobs/omegacsd_CLPTBU ,160,0.103822059666,0.379929948333,0.0024082475378,49.7048354656
Neutral_jobs/omegacsd_CMANPQ ,250,0.000470400297067,0.0235637690203,-0.000614231997268,-98.2063161466
Neutral_jobs/omegacsd_CMAPTX ,67,0.0899393105911,-0.114414558225,0.00501599798966,37.7161757564
Neutral_jobs/omegacsd_CMSMOC ,55,0.123602461499,-0.349062049062,-0.00775065049405,-55.7668462898
Neutral_jobs/omegacsd_CMXPMB ,150,0.958426468578,0.696161955932,0.0139448400913,-112.927988575
Neutral_jobs/omegacsd_CMXPYO ,212,0.00610377131223,-0.0229682167944,9.87461172245e-05,-51.7476508801
Neutral_jobs/omegacsd_CNBPCT ,250,0.0703507439389,0.252838909968,0.0057049389326,-21.7695423741
Neutral_jobs/omegacsd_CNINDO ,108,0.0857065740006,0.644059561576,0.00109407588619,-30.2158329233
Neutral_jobs/omegacsd_COCHOL ,250,0.00097616011775,-0.0284145346326,-0.000424996045308,-54.3994786668
Neutral_jobs/omegacsd_CODYUP10 ,250,0.0369229492982,0.161095662322,0.00825614882052,-69.6198192065
Neutral_jobs/omegacsd_COFHIO10 ,250,0.00960028387771,0.159885182163,0.00271634563041,85.1378424638
Neutral_jobs/omegacsd_COKBOT ,250,0.0295655542696,-0.161233520607,-0.00530172924078,6.60547726071
Neutral_jobs/omegacsd_COKSUQ ,250,0.0281498256224,-0.167522296357,-0.00908999202595,-118.377224659
Neutral_jobs/omegacsd_COKTAX ,250,0.112954292967,0.341672154754,0.00514192245639,-84.3668628
Neutral_jobs/omegacsd_COTXUE ,250,0.0208230687756,0.110581523768,0.00464213361485,-33.5799012833
Neutral_jobs/omegacsd_COVXIU ,45,0.308597565601,0.305280147733,0.0673362762157,-181.023796426
Neutral_jobs/omegacsd_COYHUT10 ,250,0.0337881838852,-0.162144674315,-0.00241993842619,-33.3601148859
Neutral_jobs/omegacsd_COYPIP ,117,0.0290512319765,0.45444106011,0.00411782551901,-43.1918061055
Neutral_jobs/omegacsd_COYTOZ ,250,0.0403272896758,-0.186151622167,-0.00486596527196,-68.9550313627
Neutral_jobs/omegacsd_COYVIV ,209,0.000433250236563,0.0562931415512,0.00122039058058,-0.436367259265
Neutral_jobs/omegacsd_COZFOM ,250,0.00399506424283,-0.127803413393,-0.000938875061584,-122.767554886
Neutral_jobs/omegacsd_CPIPLA ,53,0.351051335215,0.880261248186,0.00515621973011,-15.9343734138
Neutral_jobs/omegacsd_CPPHAM ,194,0.0890812829103,0.421916198421,0.00405699276847,-92.9543320056
Neutral_jobs/omegacsd_CPQZOL ,250,0.0328005085969,0.0350206528461,0.00207172889699,-5.55626115234
Neutral_jobs/omegacsd_CPYPTZ ,250,0.0930895861348,-0.253233094833,-0.00358117795166,74.7576946021
Neutral_jobs/omegacsd_CUHNEY10 ,250,0.0375198467322,-0.197777178301,-0.0059395272701,-17.7283651236
Neutral_jobs/omegacsd_CUJSAB ,250,0.0160886055308,0.0675417016352,0.00514538595119,11.3614752791
Neutral_jobs/omegacsd_CUNTIO ,250,0.0354881085279,0.256237463392,0.0145892534572,24.1711717261
Neutral_jobs/omegacsd_CUSLUX ,250,0.0984559975677,0.132152309183,0.0489513616601,-177.578901052
Neutral_jobs/omegacsd_CUWRIV ,250,0.0505178780399,-0.250289492687,-0.00780310469973,9.44013459299
Neutral_jobs/omegacsd_DABGUI ,250,0.0959739057646,0.574710838407,0.011045617861,-97.6125140766
Neutral_jobs/omegacsd_DADDUH ,132,0.882576103996,0.634494723525,0.00506965946558,-10.0259006077
Neutral_jobs/omegacsd_DAFTOT ,250,0.10157951836,0.345225747612,0.0192033824691,-15.7511188209
Neutral_jobs/omegacsd_DAFVUB ,250,0.00196087594125,0.0263309223503,0.00166570111237,-7.14049999328
Neutral_jobs/omegacsd_DAHNIJ ,87,0.0642841125558,0.534654096984,0.0102514562606,-27.6172574588
Neutral_jobs/omegacsd_DAKGEB ,60,0.0758362994895,-0.314142817449,-0.0015850548098,71.327987658
Neutral_jobs/omegacsd_DANNEL ,45,0.363604273364,-0.653886693017,-0.00325692924967,6.04482434556
Neutral_jobs/omegacsd_DAWRAU ,80,0.740386294992,-0.522916800975,-0.00697097104938,-62.6059603403
Neutral_jobs/omegacsd_DAXKAO ,250,0.0168755840056,0.0353220981902,0.00135476664301,-64.750007873
Neutral_jobs/omegacsd_DCLPET ,93,0.199838766757,0.500695565529,0.0042280196235,-0.837733905034
Neutral_jobs/omegacsd_DCTXAN ,250,0.000663858328886,-0.243973545791,-0.000502538531004,79.1604165672
Neutral_jobs/omegacsd_DEBBER ,250,0.103789103283,0.354492583881,0.00654541231617,130.66103076
Neutral_jobs/omegacsd_DEBBOB ,250,0.0368326648485,-0.233860125762,-0.004042497103,-61.8795447917
Neutral_jobs/omegacsd_DEBFAR ,36,0.879821574542,0.760102960103,0.0348846350713,-45.0722116104
Neutral_jobs/omegacsd_DECZIU ,250,0.552200188797,0.672903186043,0.0145795543127,-151.186793231
Neutral_jobs/omegacsd_DENBUT ,250,0.0161032232201,0.148629422366,0.00233739893879,14.730213557
Neutral_jobs/omegacsd_DENDAC ,250,0.483292585307,0.812125077785,0.00784963969621,-0.196861061259
