name, len, rsq, spearman, slope, intercept
Neutral_jobs/omegacsd_CAFGIZ ,250,0.00489322430058,0.116098135861,0.00770513473603,-108.188634906
Neutral_jobs/omegacsd_CANPUC ,18,0.232107634829,0.748194014448,0.00952257833642,-128.585862725
Neutral_jobs/omegacsd_CARNID ,250,0.0833301256706,0.437985971869,0.00903435338657,-5.91743881087
Neutral_jobs/omegacsd_CAVNUI ,250,0.130515144053,0.264913934623,0.0208624592672,-101.89746474
Neutral_jobs/omegacsd_CBMHZP ,6,0.586636694155,0.828571428571,0.052800093072,-65.1642814606
Neutral_jobs/omegacsd_CBSTHP ,250,0.220404946228,0.258827437239,0.0409094478882,-145.59568764
Neutral_jobs/omegacsd_CBZHYX ,250,0.515128375436,-0.705006886194,-0.0375855462642,-36.5924398504
Neutral_jobs/omegacsd_CDBMPI10 ,1,0.0,nan,nan,nan
Neutral_jobs/omegacsd_CEJTIU ,250,0.0572311670786,0.268461050921,0.0206525069429,-47.3706888156
Neutral_jobs/omegacsd_CEKNOV ,250,0.00169519532781,-0.0341581407637,-0.000749683229073,-36.9823436596
Neutral_jobs/omegacsd_CELDEC ,72,0.564087281538,0.337744191699,0.229950943942,-106.285830107
Neutral_jobs/omegacsd_CELXOG ,250,0.471534656247,-0.671880073093,-0.016848337268,-46.3410946215
Neutral_jobs/omegacsd_CENNIS ,166,0.41227654693,0.644307442071,0.0873012148272,-62.0768526685
Neutral_jobs/omegacsd_CETZOQ ,250,1.15487057578e-07,-0.0142531587871,1.05257719948e-05,-161.309541556
Neutral_jobs/omegacsd_CEVTUS ,64,0.658094183718,0.773763736264,0.169282661581,-180.518729556
Neutral_jobs/omegacsd_CEWFUF ,250,0.00728218125982,0.0649964959439,0.0097541595767,106.228355779
Neutral_jobs/omegacsd_CFBPBI ,250,2.31574956911e-06,0.0275167282677,5.03792273421e-05,-87.1529615374
Neutral_jobs/omegacsd_CIBPEI ,250,0.00269901821905,0.0194103585657,-0.00120888716523,-61.438203035
Neutral_jobs/omegacsd_CIBPOS ,108,0.524677868859,0.680848935498,0.0058992205123,-22.3592314623
Neutral_jobs/omegacsd_CIDSIR ,250,1.32788680639e-05,-0.19875739428,5.95239432634e-05,-16.657794264
Neutral_jobs/omegacsd_CIHFAA ,250,0.148697402845,0.596991695867,0.016238530659,-218.624073349
Neutral_jobs/omegacsd_CIHJAE ,250,0.0039220205476,-0.0872035712571,-0.00244228787819,-112.87358332
Neutral_jobs/omegacsd_CIJFEG ,250,0.0917444394173,0.194033387043,0.0398616751931,-70.5723720358
Neutral_jobs/omegacsd_CIJVAS ,250,0.0937177406659,0.351423674252,0.0327456763312,14.1236151407
Neutral_jobs/omegacsd_CIPXEE ,250,0.0371731091057,0.196743357218,0.00480691210278,-20.0586161048
Neutral_jobs/omegacsd_CIXFIY ,250,0.00931833374287,0.0653813328674,0.00231543180238,-6.00429436182
Neutral_jobs/omegacsd_CLPHAC ,250,0.182123123042,-0.513129076586,-0.0261935558294,-51.7495019375
Neutral_jobs/omegacsd_CLPNXA ,250,0.104859410632,0.218541352662,0.017892437307,-7.42756253043
Neutral_jobs/omegacsd_CLPSAM ,85,0.0463964589066,-0.0782497386176,0.0126946985305,-46.5971252583
Neutral_jobs/omegacsd_CLPTBU ,160,0.114673019181,0.385895033832,0.0103084346954,48.8579574867
Neutral_jobs/omegacsd_CMANPQ ,250,0.000795415634495,0.0812868045889,0.00254412947517,-99.7910880993
Neutral_jobs/omegacsd_CMAPTX ,67,0.126942239379,0.0575464921382,0.013805209209,37.3649535985
Neutral_jobs/omegacsd_CMSMOC ,55,0.0839059219047,0.327705627706,0.0204114202897,-87.6819767733
Neutral_jobs/omegacsd_CMXPMB ,150,0.938392765379,0.724542424108,0.0716682054948,-101.797818813
Neutral_jobs/omegacsd_CMXPYO ,212,0.0320776415214,0.245720183609,0.000460180853299,-51.9134070815
Neutral_jobs/omegacsd_CNBPCT ,250,0.0386986151572,0.228241007678,0.0291390540044,-23.5071120145
Neutral_jobs/omegacsd_CNINDO ,108,0.229274697185,0.308439795364,0.0112056060407,-35.907243147
Neutral_jobs/omegacsd_COCHOL ,250,0.00987094510746,0.104346373542,0.00215355947037,-58.5377072504
Neutral_jobs/omegacsd_CODYUP10 ,250,0.018649457449,-0.171794814686,-0.0394246485597,-53.1524133429
Neutral_jobs/omegacsd_COFHIO10 ,250,0.0126752193812,-0.0654212067393,-0.0102542940194,91.2475873437
Neutral_jobs/omegacsd_COKBOT ,250,0.0208896558815,0.1038368572,0.015593283048,-12.82598138
Neutral_jobs/omegacsd_COKSUQ ,250,0.10708750919,0.274595497528,0.0259463737684,-147.411218532
Neutral_jobs/omegacsd_COKTAX ,250,0.00619090102911,-0.0199848317573,-0.00346374178443,-72.1047754617
Neutral_jobs/omegacsd_COTXUE ,250,0.220155647669,0.409131823216,0.0542428791742,-47.5053968377
Neutral_jobs/omegacsd_COVXIU ,45,0.0971038298457,0.142824203773,0.0352520698216,-47.0268597117
Neutral_jobs/omegacsd_COYHUT10 ,250,0.0334480170188,-0.164931790909,-0.00468471497884,-34.2685090537
Neutral_jobs/omegacsd_COYPIP ,117,0.0525682888495,0.31091229589,0.00547977083152,-40.9364840129
Neutral_jobs/omegacsd_COYTOZ ,250,0.00395785196842,-0.0124544736628,-0.00344835764528,-75.3930424465
Neutral_jobs/omegacsd_COYVIV ,209,0.0194901563641,0.20272464915,0.00419958687316,0.610324452977
Neutral_jobs/omegacsd_COZFOM ,250,0.0157309525409,0.00364153096367,0.00230355209115,-128.580056215
Neutral_jobs/omegacsd_CPIPLA ,53,0.0864712093773,0.381067569747,0.0308051129084,-8.82542488819
Neutral_jobs/omegacsd_CPPHAM ,194,0.140329967011,0.527686570998,0.0101734046238,-91.4698303991
Neutral_jobs/omegacsd_CPQZOL ,250,0.000479497389524,-0.0543760693377,-0.00126231341122,8.92028087493
Neutral_jobs/omegacsd_CPYPTZ ,250,0.101925898942,-0.483528619808,-0.00626928063305,72.4688078259
Neutral_jobs/omegacsd_CUHNEY10 ,250,0.0304344413089,0.369616252692,0.00973260087454,-34.3884545949
Neutral_jobs/omegacsd_CUJSAB ,250,0.135358242378,0.375205947335,0.0326031946208,5.95016727256
Neutral_jobs/omegacsd_CUNTIO ,250,0.223168120689,0.489808951073,0.0305196706462,27.510437158
Neutral_jobs/omegacsd_CUSLUX ,250,0.191717909935,0.290112857507,0.0612887752503,-95.1766389677
Neutral_jobs/omegacsd_CUWRIV ,250,0.128710564311,0.412767131525,0.022601600163,-26.5789151237
Neutral_jobs/omegacsd_DABGUI ,250,0.284180737123,0.512065191993,0.0372213604261,-82.7257179782
Neutral_jobs/omegacsd_DADDUH ,132,0.345446373151,0.607999133847,0.0254242887364,-9.18463168892
Neutral_jobs/omegacsd_DAFTOT ,250,0.378093463568,0.630158306533,0.0732726650356,-24.9731296286
Neutral_jobs/omegacsd_DAFVUB ,250,0.0284754857997,0.129746509767,0.0188941861772,-16.5539666699
Neutral_jobs/omegacsd_DAHNIJ ,87,0.04765133423,-0.126468886278,0.016194054362,-10.1837695266
Neutral_jobs/omegacsd_DAKGEB ,60,0.0812644713885,0.349597110308,0.0106462453668,61.0284942146
Neutral_jobs/omegacsd_DANNEL ,45,0.3636329503,-0.748509503354,-0.0162404358258,13.3055088976
Neutral_jobs/omegacsd_DAWRAU ,80,0.756690644241,-0.550445382091,-0.0123286167293,-74.1829869203
Neutral_jobs/omegacsd_DAXKAO ,250,0.0428100809594,-0.183277617146,-0.00213743407023,-61.3456667252
Neutral_jobs/omegacsd_DCLPET ,93,0.188309020014,0.601071290024,0.00955911505156,-0.159299548349
Neutral_jobs/omegacsd_DCTXAN ,250,0.0171660314338,0.0190275154001,0.0069685798562,77.3279127965
Neutral_jobs/omegacsd_DEBBER ,250,0.167790501763,0.418480295685,0.0222070322679,129.594583859
Neutral_jobs/omegacsd_DEBBOB ,250,0.427652177707,0.659087025392,0.0376328229925,-79.6229588597
Neutral_jobs/omegacsd_DEBFAR ,36,0.818562672533,0.732561132561,0.0535089219901,-40.9421287107
Neutral_jobs/omegacsd_DECZIU ,250,0.134917935806,0.386558707159,0.0453484327277,-164.174503979
Neutral_jobs/omegacsd_DENBUT ,250,0.177295112256,0.309536778882,0.0316282327378,8.77054286027
Neutral_jobs/omegacsd_DENDAC ,250,0.180594599617,0.41396961396,0.0071708269737,9.8854874994
Neutral_jobs/omegacsd_DERZAB ,250,0.0963027389851,0.324114625834,0.0109168700034,-3.92333744863
Neutral_jobs/omegacsd_DIAVER ,250,0.171194429677,0.47045636294,0.0293781797659,-33.5921827347
